Age,Gender,Ethnicity,Marital Status,Household Size,Spouse,Parent,Friends,Religion,Full Time Employment,Part Time Employment,Retired,Income,US Born,Duration of Residency,Familiarity with America,Language,Satisfaction
37,Female,Chinese,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,11,Low,Eng_Chinese only,Pretty much
24,Male,Chinese,Single,4,0,0,0,Protestant,Employed full time,0,0,"$60,000 - $69,999",No,14,High,Eng_Chinese only,Very much
34,Female,Chinese,Married,3,Living with spouse,0,0,None,0,0,0,"$70,000 and over",No,15,Low,Chinese Traditional,Pretty much
40,Female,Chinese,Married,5,Living with spouse,0,0,None,0,0,0,"$30,000 - $39,999",No,15,Low,Chinese Simplified,Pretty much
42,Female,Chinese,Married,3,Living with spouse,0,0,Protestant,Employed full time,0,0,"$30,000 - $39,999",No,17,High,Chinese Simplified,Very much
19,Female,Chinese,Living with a partner,4,0,Living with parents,0,Buddhist,0,0,0,"$0 - $9,999",No,6,High,English,Pretty much
43,Male,Chinese,Married,3,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,17,Very high,Chinese Simplified,Very much
46,Female,Chinese,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$60,000 - $69,999",No,9,Low,Chinese Simplified,Pretty much
74,Male,Chinese,Married,6,0,0,0,None,0,0,Retired,"$0 - $9,999",No,12,Very high,Chinese Simplified,Pretty much
39,Female,Chinese,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$20,000 - $29,999",No,16,High,Chinese Simplified,Very much
73,Female,Chinese,Married,6,Living with spouse,0,0,None,0,0,0,"$0 - $9,999",No,13,Very low,Chinese Simplified,Very much
46,Male,Chinese,Single,1,0,0,0,None,Employed full time,0,0,"$70,000 and over",No,19,Low,Chinese Simplified,Pretty much
24,Female,Chinese,Single,4,0,0,Living with friends/roommates,Protestant,Employed full time,0,0,"$50,000 - $59,999",Yes,24,Very high,English,Very much
48,Female,Chinese,Married,4,Living with spouse,0,0,Buddhist,0,0,0,"$70,000 and over",No,23,High,Chinese Traditional,Pretty much
27,Male,Chinese,Single,2,0,0,Living with friends/roommates,Protestant,Employed full time,0,0,"$70,000 and over",No,19,High,English,Very much
30,Male,Chinese,Married,2,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",Yes,11,Very high,Eng_Chinese only,Very much
42,Female,Chinese,Married,4,Living with spouse,0,0,Buddhist,0,0,0,"$70,000 and over",No,14,Low,English,Not very much
34,Male,Chinese,Married,2,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,10,High,Eng_Chinese only,Pretty much
63,Female,Chinese,Living with a partner,2,0,0,0,Buddhist,0,0,Retired,"$40,000 - $49,999",No,43,Very high,Eng_Chinese only,Pretty much
37,Female,Chinese,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,13,High,Eng_Chinese only,Very much
32,Male,Chinese,Married,3,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,7,Low,Chinese Simplified,Not very much
47,Male,Chinese,Married,4,0,0,0,Buddhist,Employed full time,0,0,"$70,000 and over",No,24,High,Chinese Traditional,Pretty much
21,Female,Chinese,Living with a partner,2,Living with spouse,0,0,Protestant,0,Employed part time,0,"$50,000 - $59,999",No,8,Low,Chinese Traditional,Pretty much
58,Male,Chinese,Married,1,0,0,0,None,Employed full time,0,0,"$50,000 - $59,999",No,15,High,Chinese Simplified,Pretty much
49,Female,Chinese,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,29,High,Chinese Traditional,Pretty much
35,Female,Chinese,Married,3,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,8,High,Chinese Simplified,Pretty much
73,Male,Chinese,Married,2,Living with spouse,0,0,Protestant,0,0,Retired,"$40,000 - $49,999",No,50,High,Chinese Traditional,Pretty much
40,Female,Chinese,Married,4,Living with spouse,Living with parents,0,None,Employed full time,0,0,"$10,000 - $19,999",No,15,High,Chinese Simplified,Pretty much
37,Male,Chinese,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,15,High,English,Pretty much
25,Female,Chinese,Single,1,0,0,0,None,Employed full time,0,0,"$60,000 - $69,999",Yes,25,Very high,English,Very much
29,Female,Chinese,Single,2,0,0,Living with friends/roommates,None,0,0,0,"$10,000 - $19,999",No,11,High,Chinese Traditional,Very much
34,Female,Chinese,Married,5,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,10,High,Chinese Simplified,Pretty much
42,Female,Chinese,Married,4,Living with spouse,0,0,Protestant,0,Employed part time,0,"$70,000 and over",No,13,High,Chinese Simplified,Pretty much
64,Female,Chinese,Single,1,0,0,0,Protestant,0,0,Retired,"$30,000 - $39,999",No,42,Low,Chinese Traditional,Pretty much
64,Female,Chinese,Single,1,0,0,0,Protestant,0,0,Retired,"$40,000 - $49,999",No,43,Low,Chinese Traditional,Pretty much
64,Female,Chinese,Single,1,0,0,0,Protestant,0,0,Retired,"$40,000 - $49,999",No,42,Low,Chinese Traditional,Pretty much
43,Female,Chinese,Married,2,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,8,High,Chinese Simplified,Pretty much
42,Female,Chinese,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,13,Low,Chinese Traditional,Pretty much
41,Male,Chinese,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,12,Low,Chinese Traditional,Pretty much
30,Female,Chinese,Married,2,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",Yes,15,High,Eng_Chinese only,Pretty much
38,Male,Chinese,Married,3,Living with spouse,0,0,None,0,0,0,"$70,000 and over",No,14,Low,Chinese Traditional,Pretty much
68,Female,Chinese,Single,2,0,0,0,Protestant,0,0,0,"$70,000 and over",No,39,High,Chinese Traditional,Very much
35,Male,Chinese,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,14,High,Eng_Chinese only,Pretty much
41,Female,Chinese,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,10,High,Eng_Chinese only,Pretty much
34,Male,Chinese,Married,3,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,13,High,Chinese Traditional,Very much
52,Male,Chinese,Married,3,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,29,High,Chinese Simplified,Very much
27,Female,Chinese,Married,2,Living with spouse,0,0,None,0,Employed part time,0,"$60,000 - $69,999",No,10,High,Chinese Traditional,Pretty much
39,Female,Chinese,Married,2,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,25,Very high,English,Pretty much
35,Female,Chinese,Married,4,Living with spouse,0,0,None,0,0,0,"$70,000 and over",No,10,Low,Chinese Simplified,Pretty much
40,Female,Chinese,Married,2,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$60,000 - $69,999",No,23,High,Chinese Traditional,Very much
43,Female,Chinese,Married,4,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,13,High,Chinese Traditional,Very much
43,Male,Chinese,Married,5,Living with spouse,0,0,Buddhist,0,0,0,"$50,000 - $59,999",No,22,High,English,Very much
36,Female,Chinese,Married,4,Living with spouse,0,0,Protestant,0,Employed part time,0,"$60,000 - $69,999",No,28,High,Eng_Chinese only,Very much
41,Female,Chinese,Married,4,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,14,Very low,Chinese Simplified,Pretty much
42,Female,Chinese,Married,5,0,0,0,Protestant,0,0,0,"$60,000 - $69,999",No,22,Very high,English,Very much
27,Female,Chinese,Single,3,0,0,Living with friends/roommates,Buddhist,Employed full time,0,0,"$30,000 - $39,999",No,23,Very high,English,Very much
41,Female,Chinese,Married,4,0,0,0,None,Employed full time,0,0,"$60,000 - $69,999",No,17,High,Chinese Simplified,Pretty much
48,Female,Chinese,Married,3,Living with spouse,0,0,Buddhist,0,0,0,"$70,000 and over",No,19,High,Eng_Chinese only,Pretty much
20,Female,Chinese,Single,3,0,Living with parents,0,Buddhist,0,0,0,"$60,000 - $69,999",No,11,High,English,Pretty much
43,Male,Chinese,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,15,Very low,Chinese Simplified,Very much
40,Female,Chinese,Married,4,0,0,0,None,Employed full time,0,0,"$70,000 and over",No,20,High,Chinese Simplified,Pretty much
18,Female,Chinese,Single,3,0,Living with parents,0,Protestant,0,0,0,"$40,000 - $49,999",No,11,Very high,Eng_Chinese only,Very much
42,Female,Chinese,Single,3,0,0,0,Buddhist,Employed full time,0,0,"$40,000 - $49,999",No,12,Low,Chinese Traditional,Pretty much
43,Female,Chinese,Married,4,Living with spouse,0,0,Buddhist,0,0,0,"$70,000 and over",No,18,Low,Chinese Simplified,Pretty much
18,Female,Chinese,Single,5,0,Living with parents,0,None,0,Employed part time,0,"$70,000 and over",No,16,Very high,Eng_Chinese only,Very much
80,Female,Chinese,Single,1,0,0,0,Protestant,0,0,Retired,"$10,000 - $19,999",No,35,Low,Chinese Simplified,Not very much
47,Female,Chinese,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,20,Low,Chinese Simplified,Pretty much
43,Male,Chinese,Married,3,Living with spouse,0,0,Protestant,Employed full time,0,0,"$60,000 - $69,999",No,12,Very high,Eng_Chinese only,Very much
80,Male,Chinese,Married,2,Living with spouse,0,0,Protestant,0,0,Retired,"$60,000 - $69,999",No,20,High,Chinese Traditional,Pretty much
52,Female,Chinese,Married,5,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,20,High,Chinese Simplified,Very much
54,Female,Chinese,Married,2,Living with spouse,0,0,Protestant,0,Employed part time,0,"$10,000 - $19,999",No,13,High,Chinese Traditional,Very much
34,Female,Chinese,Married,2,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,25,High,English,Very much
37,Male,Chinese,Single,1,0,0,0,Protestant,0,Employed part time,0,"$0 - $9,999",No,23,Low,Chinese Traditional,Pretty much
43,Female,Chinese,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,15,Low,Eng_Chinese only,Very much
35,Male,Chinese,Married,3,0,0,0,None,Employed full time,0,0,"$70,000 and over",Yes,35,Very high,English,Very much
43,Male,Chinese,Married,2,Living with spouse,0,0,Buddhist,0,Employed part time,0,"$70,000 and over",No,18,Low,Chinese Traditional,Pretty much
41,Male,Chinese,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,19,Low,Chinese Traditional,Very much
70,Female,Chinese,Married,2,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,29,Low,Chinese Simplified,Pretty much
51,Male,Chinese,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,22,Very high,Eng_Chinese only,Pretty much
45,Female,Chinese,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,20,Low,Chinese Simplified,Pretty much
47,Female,Chinese,Married,5,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$70,000 and over",No,25,Low,Chinese Traditional,Very much
18,Male,Chinese,Single,3,0,Living with parents,0,Protestant,0,0,0,"$70,000 and over",No,14,Very high,Eng_Chinese only,Pretty much
46,Female,Chinese,Married,3,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,14,Low,Chinese Traditional,Pretty much
43,Male,Chinese,Married,1,0,0,0,Protestant,0,0,0,"$70,000 and over",No,15,Low,Chinese Simplified,Pretty much
52,Male,Chinese,Married,5,Living with spouse,0,0,None,0,0,0,"$70,000 and over",No,27,Low,Chinese Traditional,Pretty much
40,Female,Chinese,Single,2,0,0,0,Protestant,Employed full time,0,0,"$50,000 - $59,999",No,16,High,Chinese Traditional,Not very much
45,Female,Chinese,Married,4,Living with spouse,0,0,None,0,0,0,"$70,000 and over",No,16,High,Chinese Simplified,Pretty much
64,Female,Chinese,Married,2,Living with spouse,0,0,None,0,0,Retired,"$70,000 and over",No,25,High,Chinese Simplified,Pretty much
42,Male,Chinese,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",Yes,42,Very high,Eng_Chinese only,Pretty much
35,Male,Chinese,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",Yes,15,High,Chinese Traditional,Pretty much
55,Male,Chinese,Married,2,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,15,Very high,Chinese Simplified,Pretty much
42,Male,Chinese,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",Yes,42,Very high,English,Pretty much
39,Male,Chinese,Single,1,0,0,0,Buddhist,0,0,0,"$70,000 and over",No,19,High,Chinese Traditional,Pretty much
53,Male,Chinese,Married,4,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$70,000 and over",No,16,High,Chinese Traditional,Pretty much
40,Female,Chinese,Married,4,Living with spouse,0,0,Protestant,0,Employed part time,0,"$70,000 and over",No,22,Very high,Chinese Traditional,Very much
65,Male,Chinese,Married,4,0,0,0,None,0,0,Retired,"$10,000 - $19,999",No,15,Low,Chinese Traditional,Pretty much
40,Female,Chinese,Single,1,0,0,0,None,Employed full time,0,0,"$60,000 - $69,999",Yes,25,Low,Eng_Chinese only,Pretty much
50,Female,Chinese,Married,4,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$70,000 and over",No,36,High,Eng_Chinese only,Very much
31,Male,Chinese,Married,4,0,0,0,Catholic,Employed full time,0,0,"$70,000 and over",Yes,31,Very high,English,Pretty much
44,Female,Chinese,Married,4,0,0,0,Buddhist,Employed full time,0,0,"$70,000 and over",No,31,High,English,Very much
51,Male,Chinese,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$10,000 - $19,999",No,23,High,Chinese Simplified,Very much
45,Female,Chinese,Living with a partner,4,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,15,Low,Eng_Chinese only,Pretty much
55,Female,Chinese,Married,5,0,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,15,Low,Chinese Traditional,Pretty much
40,Male,Chinese,Single,1,0,0,0,Catholic,Employed full time,0,0,"$70,000 and over",No,19,Very high,Eng_Chinese only,Very much
18,Male,Chinese,Single,4,0,Living with parents,0,None,0,0,0,"$70,000 and over",Yes,18,High,English,Very much
54,Female,Chinese,Single,1,0,0,0,None,Employed full time,0,0,"$70,000 and over",No,26,High,English,Pretty much
76,Male,Chinese,Married,2,Living with spouse,0,0,Buddhist,0,0,Retired,"$0 - $9,999",No,18,Low,Chinese Traditional,Pretty much
70,Female,Chinese,Married,3,Living with spouse,0,0,Buddhist,0,0,0,"$10,000 - $19,999",No,16,Low,Chinese Traditional,Pretty much
21,Female,Chinese,Single,4,0,Living with parents,0,None,0,0,0,"$70,000 and over",Yes,21,Very high,Eng_Chinese only,Pretty much
57,Female,Chinese,Married,2,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,23,High,Chinese Simplified,Pretty much
44,Female,Chinese,Married,5,Living with spouse,Living with parents,0,None,Employed full time,0,0,"$70,000 and over",No,20,Low,Eng_Chinese only,Very much
57,Male,Chinese,Married,2,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,24,High,Chinese Simplified,Pretty much
18,Female,Chinese,Single,3,0,Living with parents,0,Protestant,0,Employed part time,0,"$0 - $9,999",Yes,17,Very high,Eng_Chinese only,Very much
34,Male,Chinese,Married,5,Living with spouse,Living with parents,0,None,Employed full time,0,0,"$70,000 and over",No,18,Very high,Viet,Pretty much
57,Male,Chinese,Married,5,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,18,High,Eng_Chinese only,Pretty much
60,Female,Chinese,Single,4,0,0,0,Protestant,0,Employed part time,0,"$30,000 - $39,999",No,34,High,Chinese Traditional,Pretty much
81,Male,Chinese,Married,2,Living with spouse,0,0,None,0,0,Retired,"$0 - $9,999",No,18,High,Chinese Simplified,Pretty much
65,Female,Chinese,Married,2,Living with spouse,0,0,Protestant,Employed full time,0,0,"$60,000 - $69,999",No,41,High,Chinese Traditional,Pretty much
18,Male,Chinese,Single,3,0,Living with parents,0,Protestant,0,0,0,"$70,000 and over",Yes,18,High,Eng_Chinese only,Pretty much
26,Male,Chinese,Single,1,0,0,0,None,Employed full time,0,0,"$70,000 and over",Yes,26,High,Eng_Chinese only,Pretty much
38,Female,Chinese,Married,4,Living with spouse,0,0,None,0,Employed part time,0,"$70,000 and over",No,19,High,Chinese Traditional,Pretty much
46,Female,Chinese,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,29,Low,Eng_Chinese only,Pretty much
57,Female,Chinese,Married,4,Living with spouse,0,0,Buddhist,Employed full time,0,0,"$70,000 and over",No,31,High,Chinese Traditional,Pretty much
57,Female,Chinese,Married,3,Living with spouse,0,0,Protestant,0,0,0,"$20,000 - $29,999",No,20,Very low,Chinese Traditional,Pretty much
53,Female,Chinese,Married,2,Living with spouse,0,0,None,Employed full time,0,0,"$40,000 - $49,999",No,20,Low,Chinese Simplified,Pretty much
39,Female,Chinese,Married,3,0,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,20,High,Eng_Chinese only,Pretty much
55,Female,Chinese,Married,3,Living with spouse,0,0,Protestant,0,0,0,"$70,000 and over",No,28,Low,Chinese Traditional,Pretty much
58,Female,Chinese,Married,3,0,Living with parents,0,None,Employed full time,0,0,"$70,000 and over",No,20,Low,Chinese Simplified,Pretty much
49,Female,Chinese,Single,2,0,0,0,None,Employed full time,0,0,"$60,000 - $69,999",No,25,Very high,Chinese Traditional,Pretty much
50,Female,Chinese,Married,3,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,25,Very high,Chinese Simplified,Pretty much
61,Male,Chinese,Married,3,Living with spouse,0,0,None,0,0,Retired,"$0 - $9,999",No,20,Low,Chinese Traditional,Very much
48,Male,Chinese,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",Yes,48,High,Eng_Chinese only,Pretty much
42,Male,Chinese,Married,4,Living with spouse,0,0,Protestant,Employed full time,0,0,"$70,000 and over",No,25,High,English,Pretty much
50,Female,Chinese,Married,4,0,0,0,None,Employed full time,0,0,"$70,000 and over",No,20,High,Chinese Simplified,Pretty much
55,Male,Chinese,Married,4,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,30,High,English,Pretty much
68,Female,Chinese,Married,3,Living with spouse,0,0,Buddhist,0,0,Retired,"$70,000 and over",No,20,High,Chinese Simplified,Very much
63,Female,Chinese,Married,2,Living with spouse,0,0,None,Employed full time,0,0,"$70,000 and over",No,36,Very low,Eng_Chinese only,Very much
51,Female,Chinese,Married,4,Living with spouse,0,0,Buddhist,0,Employed part time,0,"$70,000 and over",No,20,High,Chinese Traditional,Pretty much
